Seconds,Processor,DiskRead,DiskWrite,LogBytes
22:33.9,18.93928719,168.9719227,183.9694306,4284728.026
22:34.9,19.03234932,146.692189,277.6321966,5673305.641
22:35.9,14.64307959,141.0279521,351.0695829,5630043.89
22:36.9,12.59126916,145.9960087,297.9918534,3800472.102
22:37.9,13.27562159,159.983462,203.9789141,4231754.551
22:38.9,12.78678658,135.0138991,214.0220327,4655071.22
22:39.9,12.68457513,94.51642706,248.105621,3989349.353
22:40.9,13.45412841,82.7095958,223.5128363,3859655.103
22:41.9,12.59635769,67.00088723,195.0025822,3248683.019
22:42.9,13.54792758,57.10876642,208.7423876,5186011.632
22:44.0,14.031789,76.7975361,229.4080245,5001244.591
22:45.0,12.49365739,75.76665156,210.5722524,5012296.587
22:46.0,14.45187955,57.03730145,203.1328455,5786824.487
22:47.0,14.31478987,66.9568515,198.9012353,5732136.67
22:48.0,13.17700145,61.0005472,204.00183,5881396.758
22:49.0,14.35026106,64.99672384,201.9898187,4416801.371
22:50.0,12.59205847,33.47628553,150.6432849,4997781.003
22:51.0,14.70173259,49.23134318,167.3865668,4650085.473
22:52.0,12.98191898,63.99734829,175.9927078,5021487.937
22:53.0,17.28000654,117.00005,357.0001525,15883270.78
22:54.0,14.44719975,104.9954702,182.9921051,5760263.483
22:55.0,13.54999623,91.57842548,185.1262795,4827463.151
22:56.1,12.20577019,114.2165721,250.0949078,3559145.926
22:57.1,12.58893412,130.9460101,175.2510511,4581196.375
22:58.1,14.15501647,55.00251396,173.0079075,4479180.726
22:59.1,13.06860334,58.09276505,183.1399034,4400020.856
23:00.1,13.08355849,58.9869228,206.954119,4351547.277
23:01.1,13.64504838,106.3505708,172.3273137,4280996.486
23:02.1,17.58756506,115.1807542,1689.317728,5554508.193
23:03.1,19.13531719,103.0067761,329.021644,4776250.195
23:04.1,15.91206544,107.0140337,337.0441994,3733481.603
23:05.1,16.89255373,128.991735,270.982637,4356840.839
23:06.1,17.29807055,78.77326346,139.8225426,4098226.295
23:07.1,16.88956,88.99635049,150.9938081,4235090.33
23:08.1,15.37669152,43.32680747,153.6132265,5788335.436
23:09.1,11.90774379,44.99780877,158.9922577,4783383.067
23:10.1,12.10359642,54.99995301,168.9998556,3922428.649
23:11.2,12.01021938,59.08275574,195.9578065,3138475.985
23:12.2,13.66671727,109.9961471,214.9924694,5266247.538
23:13.2,13.08154931,99.00334094,263.0088754,5574844.127
23:14.2,12.6828555,131.92058,198.8653519,4949817.677
23:15.2,15.03405551,97.00294195,227.0068848,3919478.872
23:16.2,12.78238889,98.46761473,172.3183258,3738303.3
23:17.2,12.7896124,109.9953014,199.9914571,4663608.789
23:18.2,13.64366229,94.52580894,186.0976864,4526651.939
23:19.2,12.69288286,58.99380084,193.9796163,4100177.147
23:20.2,13.86134119,220.0084581,317.0121874,4644018.537
23:21.2,13.64242922,192.9930343,191.0237176,5125642.919
23:22.2,13.08095823,174.9902079,209.9882495,5394642.126
23:23.3,14.00645903,305.4395451,210.4139089,3565082.614
23:24.3,14.25316252,368.048737,257.0340364,5335746.559
23:25.3,12.59187358,317.9712051,417.9621501,5207592.41
23:26.3,14.05787935,344.5475246,241.1832672,4280674.196
23:27.3,13.27818005,263.9742908,173.9830553,3001563.67
23:28.3,11.61637031,354.945872,198.9696578,4105613.908
23:29.3,12.84538379,345.7279194,278.7492912,4829269.415
23:30.3,13.47049428,268.0303404,212.0240006,4658703.354
23:31.3,12.39643676,251.9805178,271.9789716,3738846.927
23:32.3,12.49137269,416.4192245,345.5393565,3858889.026
23:33.3,13.27583841,338.088095,212.0552549,5023516.969
23:34.3,16.05060484,366.2587025,286.5088237,5429135.451
23:35.3,18.45215344,259.998112,198.9985549,3061737.766
23:36.3,19.52527073,366.9821293,248.9878752,4112695.727
23:37.3,18.36012563,392.8968551,194.9713717,1869960.579
23:38.3,13.96053803,270.9949066,238.9955081,122877.6905
23:39.3,12.49473218,68.99711166,201.9915443,184312.2844
23:40.3,12.68542632,72.85898642,171.3170762,120985.3007
23:41.4,12.68192562,136.8752235,212.6981891,225365.5479
23:42.4,12.68990551,94.00959758,207.0211351,184338.8194
23:43.4,12.78749305,109.9362746,187.8910875,122808.813
23:44.4,12.59414628,115.0362646,131.0413101,122918.7495
23:45.4,12.87375736,106.3572367,132.9465459,121010.9004
23:46.4,13.95851595,135.9889631,223.9818215,184305.0417
23:47.4,13.45431722,104.3754082,108.3141029,120996.6996
23:48.4,12.20156016,107.9963556,111.9962206,122875.8535
23:49.4,12.78923738,123.9863887,303.9666304,184299.7675
23:50.4,12.49372509,299.1826119,208.6405057,241865.5221
23:51.4,12.77894489,229.4078315,160.4870238,120985.5551
23:52.4,11.63147805,348.5828337,301.3173648,5323478.261
23:53.5,12.1999938,267.1798838,271.1089997,7236111.375
23:54.5,12.49390958,259.8751154,245.88184,8384578.74
23:55.5,10.3457773,184.9682375,345.9405955,5221503.37
23:56.5,10.66622224,212.4340453,312.2286433,5313862.755
23:57.5,9.762190963,187.8967026,242.8664827,5280936.773
23:58.5,9.893284727,177.2750369,182.1993435,4691532.638
23:59.5,11.41920845,305.065156,287.0613107,7865487.915
24:00.5,12.98166661,325.9951262,407.9939002,8204165.343
24:01.5,17.37673719,298.0411216,275.0379478,8819904.909
24:02.5,18.64671464,301.9860474,3197.326301,6218810.44
24:03.5,15.81408866,277.9468561,230.7861982,7955421.005
24:04.5,15.61944776,222.1699701,210.1607825,4365579.866
24:05.5,12.59179491,270.8672876,192.9054853,3807414.544
24:06.5,16.98598885,330.0376414,288.0328507,7865217.044
24:07.5,14.31951483,335.6877311,409.5193435,7983737.109
24:08.5,13.17891903,359.0817546,409.093141,7927564.922
24:09.5,13.74237089,261.930796,383.0491716,7865013.737
24:10.5,12.39656002,214.6658108,331.8457718,7368433.498
24:11.5,12.49480219,244.9665152,281.9614583,6880339.516
24:12.6,11.43600046,290.4015335,252.9938783,6169191.736
24:13.6,8.934398044,225.4777499,127.0158504,2359304.652
24:14.6,10.37875116,282.7621395,198.0320211,5629547.889
24:15.6,10.66588797,144.7424014,250.0991154,5202691.771
24:16.6,8.982695282,132.9851736,140.9842818,4300320.562
24:17.6,9.988363296,172.2947731,159.4957328,5262650.313
24:18.6,13.56794503,221.0130283,342.0201615,7803339.993
24:19.6,13.35858676,232.3915861,318.0613657,8167579.54
24:20.7,15.76222556,268.7945417,269.7791371,8348108.632
24:21.7,14.4468504,313.96446,420.9523492,12077736.83
24:22.7,14.34924319,249.8784251,483.7646309,10255490.33
24:23.7,14.64304544,226.1394874,331.2042936,9406121.888
24:24.7,13.37275813,201.9906815,210.9902663,8109705.872
24:25.7,13.4544621,204.7563999,222.4757037,8527442.535
24:26.7,12.78660342,285.0260549,255.0233123,11244547.89
24:27.7,16.40139292,255.0038125,259.0038723,9523342.38
24:28.7,12.10811655,218.5340373,243.1437262,7257692.57
24:29.7,13.45409564,229.4328234,229.4328234,7864917.8
24:30.7,13.26235335,208.7585434,296.3977432,7852976.476
24:31.7,12.88412244,215.9769358,227.9756544,7679179.939
24:32.7,13.27595116,239.9587946,234.959653,7862457.869
24:33.7,13.76293286,234.985345,319.9800443,8122373.444
24:34.7,16.40107523,327.9806661,372.9780136,12655893.96
24:35.7,15.81706896,201.0886459,674.2972505,16027545.42
24:36.7,15.75794519,128.9950169,392.8932193,16516403.8
24:37.7,14.64752673,185.9009762,311.8338955,13018345.52
24:38.7,17.58494547,187.175936,500.4493446,24282842.5
24:39.8,14.22410915,113.2021413,376.0279823,16507368.55
24:40.8,15.42333829,47.9957151,384.9656316,16341069.12
24:41.8,14.64329299,90.98394884,423.9252122,12949267.52
24:42.8,15.187365,59.08357587,361.394539,16393407.74
24:43.8,16.04987069,116.1964284,352.5281472,16071061.05
24:44.8,14.9352243,176.9687796,376.9335023,15725865.68
24:45.8,14.34896052,129.9935587,308.9846896,13086071.58
24:46.8,16.5957217,141.0247588,388.0681305,15178344.76
24:47.8,14.54531235,134.9794738,345.947392,13084730.21
24:48.8,15.08856127,80.77487108,382.2030485,16036325.78
24:49.8,14.99278856,89.59113435,396.7607378,15787572.48
24:50.8,15.03445487,88.9706603,415.8628616,15741369
24:51.8,15.76153033,170.3259049,445.0133468,12633905.29
24:52.8,15.03455683,118.0580447,361.1775774,11027757.93
24:53.8,15.23076035,101.9905461,350.9674674,12438399.04
24:54.9,14.98989221,66.9604565,378.1296367,16093197.34
24:55.9,14.19722604,119.2636591,315.1275545,10496877.51
24:56.9,14.35379133,118.9675779,329.91009,12488884.42
24:57.9,13.7399997,97.48425069,224.5091834,5815496.827
24:58.9,12.59210086,106.9850562,161.9773747,184294.2575
24:59.9,12.58896855,76.79459699,182.1410313,120981.0266
25:00.9,12.58808198,41.3550762,176.2513962,120993.1372
25:01.9,12.69057783,40.99844135,213.9918646,122363.3481
25:03.0,12.49526744,57.10893456,163.4497093,120992.1703
25:04.0,13.35698281,74.83699255,143.7658015,120999.6006
25:05.0,11.71437986,81.0028373,184.0064452,122884.3043
25:06.0,12.87473543,82.73478967,153.6503237,121029.178
25:07.0,14.06110779,57.97615116,121.9498352,122829.4734
25:08.0,11.91320194,97.47477971,180.1806534,181480.3171
25:09.0,12.39650086,63.03433293,296.458347,181538.8788
25:10.0,12.88406888,70.9770488,176.9427836,122840.2783
25:11.0,12.49334074,88.01891192,368.0790862,184359.6119
25:12.0,12.49813621,75.9757894,176.9436148,184261.2829
25:13.0,12.48931439,108.3268607,113.2508089,121010.9513
25:14.0,14.51270374,180.1616345,703.9102114,880086.6312
25:15.0,11.61821759,120.0094325,109.0085678,614448.2942
25:16.1,20.56671897,150.8606543,171.4325617,3570123.261
25:17.1,15.42354975,173.9282461,178.9550741,4385645.968
25:18.1,13.37253288,282.1100223,299.1166549,9137643.662
25:19.1,14.05607999,357.7629725,294.804684,9365443.145
25:20.1,14.15488053,350.1586981,306.1387475,9191493.748
25:21.1,13.26155049,321.95511,270.7573555,8565179.535
25:22.1,13.37324461,360.9264592,258.947238,8292710.312
25:23.1,13.6466045,265.8424327,275.6884487,8215074.669
25:24.1,15.61887393,251.0380679,275.0417079,8234208.653
25:25.1,14.15435542,266.0043178,271.004399,9220245.664
25:26.1,14.51407726,217.6364054,231.423327,8135386.703
25:27.1,13.45318244,227.3365518,253.9083566,7558202.242
25:28.2,14.82752316,252.2939038,268.5401021,8219704.804
25:29.2,12.98225837,237.0090104,289.0109874,7991599.819
25:30.2,10.34566074,180.9993042,215.9991696,4300783.466
25:31.2,11.71501555,296.9483742,248.9567178,6757225.226
25:32.2,13.83526899,357.4617988,272.7738795,8030715.108
25:33.2,13.6653431,381.0083003,299.0065139,7986861.995
25:34.2,15.57438678,274.6868644,312.0994122,9113854.179
25:35.2,19.60474872,232.3482905,268.7757767,9441374.333
25:36.2,20.50210205,332.0500691,499.0752545,12221746.89
25:37.2,19.62444916,263.9987595,264.9987548,8785878.717
25:38.2,18.45942659,259.8629043,290.8913108,8459584.744
25:39.3,13.26216545,247.1511141,243.2124509,8227709.821
25:40.3,14.6097683,380.0766798,340.6904954,11889712.3
25:41.3,14.89649025,410.6132349,315.0988853,12039298.21
25:42.3,14.05692229,343.9363853,303.9437823,9890010.737
25:43.3,13.8383065,357.4419518,289.4984403,10317141.48
25:44.3,14.05618313,287.9869602,262.9880921,8354949.696
25:45.3,13.66568983,283.0218822,239.01848,8048238.259
25:46.3,14.03193291,332.7620325,277.6298615,8968334.516
25:47.3,14.70494805,280.6449785,298.3699245,12523737.85
25:48.3,13.95856037,266.8893015,283.8822532,12282905.38
25:49.3,13.66538627,198.0477134,242.0583164,8255428.888
25:50.3,14.35045094,173.0164071,352.0333832,10691573.88
25:51.4,15.37823308,102.4007631,392.8644662,14337367.15
25:52.4,15.03281491,54.00078428,384.0055771,16322285.06
25:53.4,15.52132667,97.00509672,374.0196513,16220500.24
25:54.4,15.66672591,108.2982964,360.337968,16533802.46
25:55.4,16.34232115,78.74554099,322.8567181,13969584.96
25:56.4,15.62320277,132.0363221,312.0858522,13459062.48
25:57.4,14.25553777,127.0082465,337.0218823,14398374.86
25:58.4,16.01416025,119.9873403,352.9627593,16462647.05
25:59.4,14.51566672,194.0033964,285.5887562,11375019.85
26:00.4,15.23264227,119.9840605,352.9531112,15050800.55
26:01.4,15.57302191,177.2333573,374.1593098,15847340.33
26:02.4,15.23379359,100.9915878,354.9704322,15973069.5
26:03.4,15.57217549,97.48761313,380.1032189,16027830.16
26:04.4,15.3296423,62.00135071,358.0077993,15716694.39
26:05.4,14.93986892,59.99848789,375.9905241,16035435.87
26:06.4,15.8184175,76.00230503,303.0091898,11734883.9
26:07.4,15.62636685,64.9945029,311.9736139,13638526.48
26:08.4,15.37853305,72.7684887,321.5580514,14931181.32
26:09.4,15.23487859,57.06401011,338.3795687,16455706.77
26:10.4,18.06409941,37.95248316,309.6123626,14608014.64
26:11.5,15.28115899,46.34168557,294.8119997,13783839.4
26:12.5,15.13537914,54.99988253,291.9993763,12689380.9
26:13.5,15.09366133,37.41857497,256.0218288,10619753.95
26:14.5,11.61912794,55.99435521,99.98992002,184301.4206
26:15.5,12.59508155,67.95561621,134.9118851,122799.7959
26:16.5,12.49631861,48.2781086,94.58568216,121069.6732
26:17.5,12.60020333,40.99241801,68.98724007,122857.2762
26:18.5,12.78156442,91.58131462,103.3982584,121005.5047
26:19.5,12.59208429,81.72935779,131.9486017,120998.8372
26:20.5,12.79256013,70.99502649,178.9874611,183795.1243
26:21.5,12.59563096,93.9934555,184.9871199,122871.4448
26:22.5,12.68828069,123.0955467,140.8213054,181511.7693
26:23.5,13.66979808,117.9986895,150.998323,122366.641
26:24.5,11.42322127,121.0035148,147.00427,122883.5694
26:25.6,12.78659689,196.8192474,180.0896114,181388.6184
26:26.6,12.49594812,143.8211541,199.9705088,121046.1878
26:27.6,15.42701749,159.0124301,592.0462805,1332840.189
26:28.6,12.39979959,230.9833253,377.9727141,1341855.131
26:29.6,12.78490515,174.2533034,178.1912311,2419462.816
26:30.6,12.10776278,193.0239112,138.0170971,1345702.701
26:31.6,12.88809375,332.9930302,213.9955209,7405412.998
26:32.6,13.55402258,407.619406,269.7770948,8348045.434
26:33.6,16.69801212,293.0145191,410.0203168,17711469.62
26:34.6,14.03933085,306.1613945,232.3282608,8258096.217
26:35.6,14.22475247,288.5576889,233.4067313,8563966.756
26:36.6,15.66949943,221.550083,385.989478,9574303.577
26:37.6,13.96348062,296.9869333,263.9883852,10722856.22
26:38.6,13.57200744,285.9852184,249.987079,9092650.033
26:39.7,13.55463543,235.3039486,245.1493021,7532498.806
26:40.7,14.35704583,186.0068331,232.008523,7467282.317
26:41.7,13.16706162,238.2634666,221.5259504,7412207.102
26:42.7,13.64969821,245.2095266,253.0877443,10802107.93
26:43.7,15.42705978,253.0103753,261.0107034,10232227.6
26:44.7,13.76716722,231.9931622,268.9920717,9030389.837
26:45.7,12.69364372,232.9919385,256.9911081,7773939.021
26:46.7,13.93886969,238.2674749,248.1132383,8198732.613
26:47.7,13.96216562,250.0113203,232.0105052,7713117.243
26:48.7,13.37638792,263.995602,235.9960685,7679872.059
26:49.7,13.27991451,241.0063828,216.0057207,7651530.643
26:50.7,11.15127911,176.2229342,173.2694772,6262399.957
26:51.7,12.79031883,148.9929992,171.9919185,5959399.981
26:52.7,13.08373971,220.0044169,239.0047984,8695982.585
26:53.7,14.2316862,186.0765551,218.5661123,7472487.896
26:54.8,13.74354167,191.0417972,227.4776039,7622890.707
26:55.8,12.59332364,194.9413606,219.5551687,7593623.675
26:56.8,14.35290915,200.019395,282.0273469,7406286.154
26:57.8,13.57189508,226.9906917,281.9884364,7651014.251
26:58.8,14.03466708,348.5221426,270.7446023,10859839.7
26:59.8,13.96337738,267.0310257,241.0280045,9310777.799
27:00.8,13.93861684,247.1260636,200.8514621,7561466.807
27:01.8,13.47559958,245.003663,229.0034237,7590001.475
27:02.8,13.86542424,242.0060992,264.0066536,7282871.547
27:03.8,13.651281,291.443913,348.5511662,7380305.1
27:04.8,11.61844739,320.9620226,346.9589466,7527557.312
27:05.8,12.21162241,217.5844169,348.5288851,7654056.628
27:06.9,12.87907515,222.573882,294.4672156,7382046.884
27:07.9,12.59255766,204.7924822,282.5742422,8682697.139
27:08.9,13.08341942,108.1239378,323.3798507,13046547.8
27:09.9,13.473895,69.56387125,399.2361306,15952153.06
27:10.9,13.1814469,71.99255792,349.9638232,15266261.88
27:11.9,13.74804303,159.5212262,343.6599256,12951012.37
27:12.9,12.79032755,84.99778523,335.9912451,13428386.1
27:13.9,14.32339566,71.88123782,382.0537024,15398859.59
27:14.9,13.36732215,56.11103444,376.0423712,15305924.66
27:15.9,18.26314899,55.14986717,345.6714889,15340613.11
27:16.9,17.68995742,60.05799499,352.4715116,14340447.19
27:18.0,18.45777297,118.1568636,381.0558851,15394295.41
27:19.0,18.94392394,114.9984772,386.9948754,15183158.94
27:20.0,19.03581734,49.23190226,356.4389724,15095808.83
27:21.0,16.79437383,55.99545538,347.9717584,15239979.11
27:22.0,14.99672406,50.21368913,375.1257953,13038199.02
27:23.0,15.62420687,62.00731044,358.0422119,14534321.54
27:24.0,15.90474446,129.9233264,376.1959003,14419612.13
27:25.0,14.65160496,68.99410568,366.9686491,15207148.82
27:26.0,15.08908803,80.75332821,376.1923339,15240429.88
27:27.0,16.40403471,55.99698611,328.9822934,14839009.33
27:28.1,15.2855483,40.37223148,400.768249,14601497.82
27:29.1,19.52894853,56.99924522,870.9884664,12733271.39
27:30.4,17.48298959,57.53112891,373.2331988,14937106.16
27:31.5,16.53766111,135.8704495,202.8211058,5629274.194
27:32.5,15.91872673,147.9792036,111.9842622,397768.0993
27:33.5,13.45494653,84.683146,186.1059837,3504921.189
27:34.5,14.06018822,57.00109569,112.0021529,190979.6711
27:35.5,13.08494048,46.00108074,83.00195004,188932.4388
27:36.5,10.76908141,187.064706,109.2851703,124510.2683
27:37.5,8.839184546,573.0521115,113.2319464,120990.7963
27:38.5,9.70907465,259.9149275,131.9265163,181467.8767
27:39.5,12.79114733,66.00479309,108.0078432,122888.9239
27:40.5,12.49643062,58.09313155,103.3860816,181486.8815
27:41.6,16.25161831,52.18427999,101.4147328,123509.36
27:42.6,16.05011042,42.33895513,92.55492518,124519.8517
27:43.6,17.01665085,43.3267528,105.3627852,138141.4431
27:44.6,14.74868311,90.9959964,175.9922568,187383.7556
27:45.6,16.4346816,111.2623676,151.6318992,185014.548
27:46.6,14.45147747,216.9911944,161.9934263,246773.9858
27:47.6,13.47822122,141.98884,161.9872682,245740.6854
27:48.6,15.18999706,165.3896274,338.6549514,6053575.392
27:49.6,12.4929065,203.8430526,179.2243265,320161.61
27:50.6,12.49891499,288.0180854,152.0095451,247823.5615
27:51.6,12.10979308,258.9955747,139.9976079,266235.451
27:52.6,12.97410766,185.1024543,163.4415288,786409.7464
27:53.6,13.77110799,144.9952928,184.9939943,1167322.104
27:54.7,12.20664331,211.6867626,190.0257915,1088877.323
27:55.7,12.39934622,218.5535201,181.1434581,1149237.105
27:56.7,13.08865163,136.9879457,168.9851301,1044388.099
27:57.7,13.45412121,230.0102989,192.9747423,1137732.299
27:58.7,14.15766057,84.91266026,177.9122406,1117935.824
27:59.7,12.59649753,125.993434,327.9829076,1167299.168
28:00.7,12.49654263,91.57310992,245.1796169,1149449.307
28:01.7,12.88873969,154.9891423,196.9862003,1105842.531
28:02.7,13.26503514,241.2305378,228.4305501,1088904.801
28:03.7,13.37664913,243.0037369,234.0035985,1167377.952
28:04.7,12.30213676,146.0049894,424.0144898,1105957.794
28:05.7,13.47778996,130.9906557,340.9756762,1228200.385
28:06.7,12.97439901,151.64625,250.1178409,1087504.495
28:07.7,16.01372191,294.9983618,251.9986006,921594.8823
28:08.7,18.4551237,244.994872,281.9940976,1105384.863
28:09.7,12.69355514,355.9940694,288.9951855,1167340.553
28:10.8,12.97623281,219.5668961,266.827932,1269872.528
28:11.8,12.59358183,180.1765614,191.9914178,1149349.239
28:12.8,13.37631995,265.0228679,216.0186395,1166948.692
28:13.8,13.26639305,137.8413836,242.2070027,1149360.84
28:14.8,12.20605549,142.0058233,287.0117696,1166895.851
28:16.0,12.57819045,182.1409547,256.802337,1159401.018
28:17.0,12.69526635,212.9925395,206.9927496,1105369.282
28:18.0,13.64644293,242.2371588,215.6501535,1028503.527
28:19.0,12.40455741,167.1588547,227.4942993,1093871.72
